Total Return,CAGR,Sharpe,Sortino,Max Drawdown,Win Rate,Average Trade Return,Trade Count,Pair,Stock1,Stock2,Alpha,Beta,Entry Threshold,Exit Threshold,Window Length
-0.08504677521761872,-0.7195954702711811,2.729367554779211,3.394395411811061,-0.8899866133259985,0.6153846153846154,0.09461310781362556,13,AMAT-NFLX,AMAT,NFLX,1590.0183281128245,-13.088837724371988,2.5,0.5,26
0.03381460660862534,0.6092076314395778,2.6775352509796737,2.176702819733611,-0.043020713220728424,0.8461538461538461,0.0031495275843048684,13,AOS-POOL,AOS,POOL,29.60855585213399,0.1522621653605962,2.5,0.5,26
0.009135433132950066,0.1389368242211131,2.6484474552756736,2.0249158912019967,-0.015742727733435248,0.5714285714285714,0.0018114152700005174,7,CMS-ED,CMS,ED,-15.516647701311637,0.8303222514171068,2.5,0.5,26
0.029671228279580353,0.5193637042245265,2.6451024450625504,3.325381048513437,-0.03534482585791792,0.4166666666666667,0.003013838597069956,12,HBAN-WFC,HBAN,WFC,4.430711199567101,0.1505764256670104,2.5,0.5,26
-0.8584693066585016,-0.9999999999992882,2.5805984820284076,3.1978009521518564,-0.9939334117884298,0.6153846153846154,0.15572441216940383,13,AMAT-EQT,AMAT,EQT,1732.8490284298387,-22.7396984878335,2.5,0.5,26
0.09017732676857948,2.438919784423362,2.335255869659055,2.866726677205713,-0.7700205751707233,0.6153846153846154,0.05562851148390932,13,AMAT-STT,AMAT,STT,-960.8086369962265,9.063733628071216,2.5,0.5,26
0.014879475874278514,0.2352740886562248,2.249898674418898,2.2996762327575495,-0.04155454261309759,0.8,0.002009154605361416,10,DHI-HD,DHI,HD,-42.82458084686715,0.6008362963139786,2.5,0.5,26
0.03155244553285774,0.559560992178505,2.17043587922661,1.6825959781318085,-0.04370395973360653,0.7,0.0037686712026507433,10,MNST-TRMB,MNST,TRMB,137.0267059330736,-0.891064982771062,2.5,0.5,26
0.1651914021852401,7.909593876372819,2.1325550647960583,1.8144936897032635,-0.3898680442242274,0.6153846153846154,0.027107019269894114,13,JPM-KEY,JPM,KEY,-49.005377068189425,16.46767359648396,2.5,0.5,26
0.014774265556709576,0.23344339320771268,2.093075630825541,1.8656480360469565,-0.02172189137932114,0.7,0.002003515389253539,10,NUE-STLD,NUE,STLD,48.61878682408121,0.7680279132189279,2.5,0.5,26
0.05832396581288357,1.2500189601116833,2.0829164564483333,2.7220147408666113,-0.13318186512341587,0.6428571428571429,0.005016579143875548,14,GE-LRCX,GE,LRCX,144.09045284584286,0.5354772535888531,2.5,0.5,26
0.0156663827449941,0.2490468881373069,2.0362541329480153,1.6990327365651392,-0.01852186051073594,0.8,0.002098598822621313,10,ITW-PH,ITW,PH,100.55913680495786,0.17382467937200577,2.5,0.5,26
0.02130522559886905,0.3519990836187292,1.91929001505675,2.356802335778849,-0.03578093150079608,0.4166666666666667,0.0023348991968432657,12,RF-WFC,RF,WFC,13.032293889606992,0.1892066037514887,2.5,0.5,26
0.036302868196735005,0.6655118540918545,1.9059370563557945,1.6653595350060157,-0.046367889545992885,0.5454545454545454,0.004008275563636012,11,KMX-LYB,KMX,LYB,114.82809669804114,-1.0439452999156869,2.5,0.5,26
